"Date","Open","High","Low","Close","Adj Close","Volume"
"2012-09-19",25.009287,25.1425,24.984644,25.075001,21.590736,326874800
"2012-09-20",24.969999,25.002144,24.772142,24.953571,21.486179,336568400
"2012-09-21",25.086071,25.18107,24.977142,25.003214,21.528921,571589200
"2012-09-24",24.530714,24.825714,24.392857,24.67107,21.242931,639766400
"2012-09-25",24.580713,24.742144,24.035713,24.055,20.712463,518789600
"2012-09-26",23.883572,24.024643,23.614286,23.75643,20.455389,576503200
"2012-09-27",23.724644,24.363214,23.583929,24.332857,20.951715,594090000
"2012-09-28",24.241072,24.325357,23.8125,23.825001,20.514433,535110800
"2012-10-01",23.969999,24.169643,23.446428,23.549643,20.27733,543594800
"2012-10-02",23.63607,23.798214,23.237499,23.618214,20.33637,627992400
"2012-10-03",23.745001,23.995001,23.665358,23.980356,20.648197,424281200
"2012-10-04",23.973213,24.080357,23.769644,23.814285,20.505198,370725600
"2012-10-05",23.757143,23.785713,23.26,23.306786,20.068213,594006000
"2012-10-08",23.102858,23.127144,22.718214,22.791786,19.624784,637994000
"2012-10-09",22.808929,22.874643,22.269644,22.708929,19.553438,838597200
"2012-10-10",22.847857,23.035,22.75,22.889643,19.709047,510356000
"2012-10-11",23.089287,23.114286,22.432142,22.432142,19.315107,546081200
"2012-10-12",22.484285,22.692142,22.332144,22.489643,19.364616,460014800
"2012-10-15",22.583929,22.683214,22.280357,22.67,19.519918,432502000
"2012-10-16",22.691786,23.225,22.535713,23.206785,19.982109,549771600
"2012-10-17",23.173929,23.313929,23,23.021786,19.822823,389037600
"2012-10-18",22.842501,22.930714,22.5,22.594286,19.454727,476624400
"2012-10-19",22.5375,22.563213,21.772142,21.780001,18.753584,744086000
"2012-10-22",21.872143,22.692142,21.812857,22.643929,19.497469,546730800
"2012-10-23",22.535713,22.639286,21.84643,21.905714,18.861834,707145600
"2012-10-24",22.194286,22.376785,21.808571,22.029642,18.968536,558527200
"2012-10-25",22.142857,22.214287,21.626785,21.769285,18.744352,656325600
"2012-10-26",21.765356,21.928572,21.107143,21.571428,18.573997,1018432800
"2012-10-31",21.245714,21.498571,20.989286,21.261429,18.307074,510003200
"2012-11-01",21.365,21.535713,21.220358,21.305,18.344591,361298000
"2012-11-02",21.281786,21.319643,20.526787,20.6,17.737549,599373600
"2012-11-05",20.84,20.991785,20.628571,20.879286,17.978031,529135600
"2012-11-06",21.079643,21.097857,20.717501,20.816071,17.923599,374917200
"2012-11-07",20.494286,20.519285,19.848213,19.928572,17.237799,793648800
"2012-11-08",20.022499,20.079643,19.1175,19.205357,16.612223,1056146000
"2012-11-09",19.300714,19.817142,19.061428,19.537857,16.899834,929913600
"2012-11-12",19.791071,19.803572,19.237499,19.386786,16.769157,515802000
"2012-11-13",19.246786,19.66,19.155714,19.389286,16.771326,532949200
"2012-11-14",19.482143,19.551786,19.149286,19.174286,16.58535,477170400
"2012-11-15",19.1975,19.267857,18.665001,18.772142,16.237507,789910800
"2012-11-16",18.757143,18.928572,18.0625,18.845715,16.301144,1266893600
"2012-11-19",19.311071,20.267857,19.281429,20.204643,17.476589,823317600
"2012-11-20",20.425358,20.426786,19.806429,20.032499,17.327692,642754000
"2012-11-21",20.151787,20.263214,19.878571,20.060715,17.352097,373002000
"2012-11-23",20.256071,20.428572,20.092857,20.410713,17.654837,272826400
"2012-11-26",20.567858,21.071428,20.489643,21.054644,18.211824,630579600
"2012-11-27",21.055357,21.08643,20.717857,20.885,18.065079,533330000
"2012-11-28",20.616785,20.921429,20.437857,20.819286,18.008247,520864400
"2012-11-29",21.079287,21.223213,20.901787,21.048571,18.206575,514698800
"2012-11-30",20.956785,21.014286,20.809999,20.902857,18.08053,391319600
"2012-12-03",21.201786,21.235357,20.910713,20.935356,18.108648,364280000
"2012-12-04",20.77857,20.77857,20.433214,20.566071,17.789213,557068400
"2012-12-05",20.318214,20.330357,19.241785,19.2425,16.64436,1044638000
"2012-12-06",18.890715,19.76107,18.522499,19.544287,16.905397,1177212400
"2012-12-07",19.764286,19.828571,18.928572,19.044643,16.473215,787040800
"2012-12-10",18.75,19.2325,18.627857,18.922144,16.367256,630484400
"2012-12-11",19.2775,19.627144,19.191786,19.335358,16.724678,592345600
"2012-12-12",19.563213,19.571428,19.1525,19.25,16.65085,487144000
"2012-12-13",18.969643,19.201429,18.77857,18.9175,16.363243,625259600
"2012-12-14",18.383928,18.504642,18.056429,18.206785,15.748491,1009579200
"2012-12-17",18.176071,18.571428,17.901072,18.529642,16.027752,757607200
"2012-12-18",18.75,19.103571,18.580357,19.067858,16.493296,625685200
"2012-12-19",18.981071,19.060715,18.767857,18.796785,16.258823,449369200
"2012-12-20",18.928572,18.935715,18.531429,18.633215,16.11734,481689600
"2012-12-21",18.3025,18.559643,18.222857,18.547501,16.043198,596268400
"2012-12-24",18.583929,18.723213,18.525356,18.577499,16.069149,175753200
"2012-12-26",18.535713,18.552143,18.254286,18.321428,15.847651,302436400
"2012-12-27",18.340714,18.4375,18.023571,18.395,15.911294,455120400
"2012-12-28",18.224644,18.374287,18.147142,18.199642,15.742314,354278400
"2012-12-31",18.233213,19.121429,18.178572,19.006071,16.439848,659492400
"2013-01-02",19.779285,19.821428,19.343929,19.608213,16.960693,560518000
"2013-01-03",19.567142,19.631071,19.321428,19.360714,16.746613,352965200
"2013-01-04",19.1775,19.236786,18.779642,18.821428,16.280138,594333600
"2013-01-07",18.642857,18.90357,18.4,18.710714,16.184372,484156400
"2013-01-08",18.900356,18.996071,18.616072,18.76107,16.227934,458707200
"2013-01-09",18.660713,18.750357,18.428213,18.467857,15.974311,407604400
"2013-01-10",18.876785,18.882856,18.411428,18.696787,16.172327,601146000
"2013-01-11",18.607143,18.761429,18.536428,18.582144,16.073168,350506800
"2013-01-14",17.952856,18.125,17.803928,17.919643,15.500116,734207600
"2013-01-15",17.796429,17.821072,17.263571,17.354286,15.011092,876772400
"2013-01-16",17.665714,18.194286,17.589287,18.074642,15.634188,690804800
"2013-01-17",18.225357,18.241072,17.929644,17.952856,15.528847,453678400
"2013-01-18",17.804285,17.936428,17.728571,17.857143,15.446056,472922800
"2013-01-22",18.02,18.138571,17.736786,18.0275,15.593408,461546400
"2013-01-23",18.171785,18.3925,18.0275,18.3575,15.878853,861509600
"2013-01-24",16.428572,16.633215,16.080357,16.089287,13.916896,1460852400
"2013-01-25",16.131786,16.293928,15.535714,15.71,13.58882,1208026400
"2013-01-28",15.636786,16.186071,15.566429,16.065357,13.896196,785517600
"2013-01-29",16.375,16.435715,16.147142,16.366785,14.156926,571158000
"2013-01-30",16.321428,16.521429,16.232143,16.315357,14.112441,417155200
"2013-01-31",16.320715,16.402857,16.249287,16.2675,14.071045,319334400
"2013-02-01",16.396786,16.41,16.012501,16.200714,14.013274,539484400
"2013-02-04",16.211071,16.283571,15.785714,15.797143,13.664197,477117200
"2013-02-05",15.858929,16.419287,15.793571,16.351429,14.143644,573347600
"2013-02-06",16.3025,16.660713,16.16357,16.333929,14.128507,593706400
"2013-02-07",16.544643,16.785713,16.218571,16.722143,14.548602,704580800
"2013-02-08",16.928572,17.100357,16.723213,16.963572,14.75865,633158400
"2013-02-11",17.017857,17.319286,16.901787,17.140356,14.912457,517490400
"2013-02-12",17.125357,17.227858,16.705,16.710714,14.538657,609053200
"2013-02-13",16.686071,16.915714,16.543571,16.678928,14.511006,475207600
"2013-02-14",16.59,16.844286,16.572144,16.663929,14.497952,355275200
"2013-02-15",16.744642,16.79143,16.425714,16.434286,14.298157,391745200
"2013-02-19",16.467857,16.526072,16.208929,16.428213,14.292875,435783600
"2013-02-20",16.346071,16.346071,16.02857,16.030357,13.946734,476302400
"2013-02-21",15.928571,16.041786,15.815,15.930714,13.86004,447182400
"2013-02-22",16.044643,16.128571,15.95,16.100357,14.007634,330654800
"2013-02-25",16.208929,16.254286,15.806071,15.814286,13.758747,372579200
"2013-02-26",15.850714,16.126429,15.630714,16.034643,13.950461,501499600
"2013-02-27",16.015356,16.158571,15.7375,15.8775,13.813744,587350400
"2013-02-28",15.858929,15.995357,15.764286,15.764286,13.715243,322515200
"2013-03-01",15.642857,15.649286,15.356429,15.373929,13.375628,552448400
"2013-03-04",15.278571,15.292857,14.964286,15.001786,13.051854,582755600
"2013-03-05",15.052857,15.5425,15.026786,15.397857,13.396444,638433600
"2013-03-06",15.518214,15.544643,15.158214,15.202143,13.226169,460250000
"2013-03-07",15.160714,15.428929,15.037857,15.377857,13.379047,468473600
"2013-03-08",15.35,15.551071,15.3075,15.418571,13.414466,391482000
"2013-03-11",15.348214,15.678929,15.183571,15.638214,13.605564,474236000
"2013-03-12",15.557143,15.674286,15.270357,15.301071,13.312241,465911600
"2013-03-13",15.301786,15.517857,15.191429,15.298214,13.309756,405549200
"2013-03-14",15.458214,15.522857,15.373214,15.446429,13.438704,303875600
"2013-03-15",15.640357,15.865357,15.616071,15.845,13.785469,643960800
"2013-03-18",15.766071,16.337856,15.757143,16.275715,14.160197,606197200
"2013-03-19",16.410713,16.463215,16.017857,16.231787,14.121981,526775200
"2013-03-20",16.33643,16.343929,16.056786,16.145714,14.047095,308660800
"2013-03-21",16.079287,16.356428,16.075001,16.168928,14.067295,383255600
"2013-03-22",16.235001,16.503571,16.182501,16.496786,14.352537,395105200
"2013-03-25",16.596071,16.78393,16.492144,16.556429,14.404424,501135600
"2013-03-26",16.622856,16.637142,16.4475,16.469286,14.328613,294294000
"2013-03-27",16.302143,16.314285,16.0975,16.145714,14.047095,331237200
"2013-03-28",16.065001,16.136429,15.772143,15.809286,13.754397,442839600
"2013-04-01",15.782143,15.846429,15.276429,15.318214,13.327156,389732000
"2013-04-02",15.271429,15.647857,15.228571,15.349643,13.354497,529519200
"2013-04-03",15.406071,15.617143,15.368214,15.428214,13.422858,363216000
"2013-04-04",15.491429,15.535714,15.1875,15.275714,13.290178,358447600
"2013-04-05",15.160714,15.176786,14.988571,15.114286,13.149735,383695200
"2013-04-08",15.173214,15.267857,15.088929,15.221786,13.243259,300829200
"2013-04-09",15.227143,15.303571,15.098214,15.249286,13.267184,306614000
"2013-04-10",15.289286,15.609286,15.214643,15.560357,13.537826,375928000
"2013-04-11",15.49,15.6425,15.4,15.511786,13.495565,328364400
"2013-04-12",15.505357,15.505357,15.324643,15.35,13.354809,238613200
"2013-04-15",15.25,15.281786,14.983929,14.994643,13.045642,317520000
"2013-04-16",15.056071,15.236071,15.020357,15.222857,13.244191,305771200
"2013-04-17",15.009643,15.021429,14.218214,14.385714,12.515859,945056000
"2013-04-18",14.463929,14.4925,13.919286,14.001786,12.181837,666299200
"2013-04-19",13.856071,14.271429,13.753571,13.9475,12.134604,609274400
"2013-04-22",14.022857,14.364286,13.973929,14.238214,12.387534,429920400
"2013-04-23",14.428214,14.585,14.243214,14.504643,12.619332,664238400
"2013-04-24",14.055,14.830357,14.017857,14.480714,12.598511,969651200
"2013-04-25",14.686786,14.783571,14.535714,14.585,12.689244,384837600
"2013-04-26",14.636071,14.956071,14.580357,14.9,12.963298,764097600
"2013-04-29",15.016071,15.486429,15,15.361429,13.364755,640326400
"2013-04-30",15.539286,15.901786,15.431071,15.813571,13.758122,691538400
"2013-05-01",15.873571,15.890357,15.513929,15.688929,13.649685,506909200
"2013-05-02",15.777857,16.02107,15.736786,15.911429,13.843266,421828400
"2013-05-03",16.118214,16.186787,16.041071,16.070715,13.981846,361300800
"2013-05-06",16.275356,16.507143,16.225357,16.45393,14.31525,496641600
"2013-05-07",16.606071,16.633928,16.203571,16.380714,14.251549,483753200
"2013-05-08",16.394285,16.620358,16.278929,16.565714,14.412505,472598000
"2013-05-09",16.421785,16.535713,16.270714,16.313213,14.286769,398487600
"2013-05-10",16.356071,16.418215,16.088572,16.1775,14.167913,334852000
"2013-05-13",16.125357,16.353571,16.125,16.240713,14.223278,316948800
"2013-05-14",16.208929,16.257143,15.791071,15.852143,13.882973,447118000
"2013-05-15",15.684286,15.75,15.084286,15.316071,13.413489,741613600
"2013-05-16",15.115714,15.6375,14.960714,15.520714,13.592712,603204000
"2013-05-17",15.680357,15.7175,15.393214,15.473571,13.551425,427904400
"2013-05-20",15.425357,15.921429,15.360714,15.818929,13.853882,451578400
"2013-05-21",15.648214,15.91,15.507143,15.702143,13.751605,456022000
"2013-05-22",15.858929,16.012501,15.650714,15.7625,13.804466,443038400
"2013-05-23",15.569643,15.934286,15.563929,15.790714,13.829175,353021200
"2013-05-24",15.744643,15.916429,15.727143,15.898214,13.92332,276166800
"2013-05-28",16.067858,16.111071,15.744643,15.765714,13.807277,386145200
"2013-05-29",15.714286,15.982143,15.692857,15.891071,13.917065,330576400
"2013-05-30",15.916071,16.232143,15.875357,16.127857,14.124434,353519600
"2013-05-31",16.160713,16.325001,16.053572,16.061787,14.066573,384302800
"2013-06-03",16.0975,16.155714,15.802857,16.097143,14.09754,372352400
"2013-06-04",16.186428,16.229643,15.978214,16.046785,14.053432,292728800
"2013-06-05",15.916071,16.097143,15.846786,15.896786,13.922071,290589600
"2013-06-06",15.909643,15.964286,15.501786,15.659286,13.714071,416934000
"2013-06-07",15.589286,15.83,15.456071,15.778929,13.818852,404535600
"2013-06-10",15.883214,16.03857,15.6,15.674643,13.727521,450153200
"2013-06-11",15.562143,15.812857,15.475714,15.628571,13.687172,286112400
"2013-06-12",15.696429,15.758929,15.410714,15.435357,13.517959,265227200
"2013-06-13",15.446429,15.612143,15.3125,15.57,13.635877,285832400
"2013-06-14",15.55,15.581786,15.303571,15.358929,13.451026,271866000
"2013-06-17",15.408571,15.560714,15.37,15.428571,13.512017,259414400
"2013-06-18",15.412857,15.532143,15.364643,15.420357,13.504824,195025600
"2013-06-19",15.407143,15.416429,15.107143,15.107143,13.230516,310940000
"2013-06-20",14.975,15.213571,14.8275,14.887143,13.037843,357310800
"2013-06-21",14.946071,15,14.575,14.767857,12.933374,481118400
"2013-06-24",14.55,14.595,14.216071,14.376429,12.590574,480746000
"2013-06-25",14.489286,14.563929,14.243929,14.379643,12.593387,314162800
"2013-06-26",14.425,14.456786,14.130714,14.216786,12.450762,367724000
"2013-06-27",14.258929,14.335357,14.055,14.063571,12.316579,337246000
"2013-06-28",13.977143,14.295357,13.888214,14.161786,12.402594,578516400
"2013-07-01",14.381786,14.723929,14.329286,14.615,12.799507,391053600
"2013-07-02",14.641429,15.058214,14.623929,14.946071,13.089453,469865200
"2013-07-03",15.030714,15.106429,14.908929,15.028571,13.161705,240928800
"2013-07-05",15.013929,15.1175,14.833929,14.907857,13.055987,274024800
"2013-07-08",15.003929,15.035714,14.666071,14.823214,12.981857,298138400
"2013-07-09",14.771429,15.125,14.656429,15.083929,13.210187,352584400
"2013-07-10",14.985714,15.171429,14.9375,15.026071,13.159515,281405600
"2013-07-11",15.105357,15.294643,15.041786,15.260357,13.364698,326292400
"2013-07-12",15.273214,15.349643,15.121786,15.2325,13.340302,279563200
"2013-07-15",15.178929,15.409286,15.171429,15.265714,13.36939,241917200
"2013-07-16",15.232857,15.3825,15.148929,15.364286,13.455719,216538000
"2013-07-17",15.346429,15.436429,15.293571,15.368214,13.459155,198990400
"2013-07-18",15.477857,15.531071,15.378929,15.42,13.504512,218878800
"2013-07-19",15.467857,15.499286,15.155357,15.176786,13.291509,268721600
"2013-07-22",15.337857,15.348214,15.195357,15.225357,13.334043,207796400
"2013-07-23",15.214286,15.248571,14.953929,14.963929,13.105094,369395600
"2013-07-24",15.676071,15.878214,15.545,15.7325,13.778192,591936800
"2013-07-25",15.739286,15.764286,15.564643,15.660714,13.715323,229493600
"2013-07-26",15.546429,15.751429,15.512143,15.749643,13.793204,200152400
"2013-07-29",15.742857,16.071072,15.721429,15.9925,14.005897,248057600
"2013-07-30",16.07,16.326786,16.043928,16.190001,14.178861,309422400
"2013-07-31",16.249643,16.33357,16.051071,16.161785,14.15415,322957600
"2013-08-01",16.276787,16.314285,16.187857,16.309999,14.28395,206250800
"2013-08-02",16.3575,16.530357,16.309286,16.519285,14.467245,274783600
"2013-08-05",16.596071,16.809643,16.505358,16.766071,14.683367,318855600
"2013-08-06",16.715,16.853214,16.506071,16.616072,14.552002,334857600
"2013-08-07",16.564285,16.678572,16.491785,16.606428,14.54356,298858000
"2013-08-08",16.566429,16.575001,16.355356,16.464643,14.514595,255777200
"2013-08-09",16.379999,16.445,16.201786,16.230356,14.308058,266865200
"2013-08-12",16.316429,16.737499,16.308214,16.691429,14.714518,364434000
"2013-08-13",16.819286,17.66643,16.71607,17.484644,15.413792,881941200
"2013-08-14",17.781429,18.008928,17.621429,17.803572,15.694942,756372400
"2013-08-15",17.729286,17.942858,17.467142,17.782499,15.676372,490294000
"2013-08-16",17.862499,17.962143,17.816429,17.940357,15.815527,362306000
"2013-08-19",18.012142,18.347857,18,18.133572,15.98586,510518400
"2013-08-20",18.20393,18.234644,17.886429,17.895357,15.775852,358688400
"2013-08-21",17.985357,18.112499,17.9,17.941429,15.816472,335879600
"2013-08-22",18.035,18.056786,17.792856,17.962856,15.835355,244207600
"2013-08-23",17.973928,17.976786,17.833929,17.893572,15.774283,222731600
"2013-08-26",17.883928,18.22143,17.875,17.963215,15.835681,330965600
"2013-08-27",17.785713,17.946787,17.367857,17.449642,15.382931,424188800
"2013-08-28",17.357143,17.707144,17.357143,17.532143,15.455663,307608000
"2013-08-29",17.558929,17.732143,17.540358,17.560715,15.480848,239657600
"2013-08-30",17.571428,17.605356,17.375,17.400715,15.3398,272297200
"2013-09-03",17.610714,17.878571,17.405357,17.449286,15.382617,331928800
"2013-09-04",17.841429,17.937143,17.724285,17.810356,15.700925,345032800
"2013-09-05",17.866072,17.88143,17.629999,17.688213,15.593246,236367600
"2013-09-06",17.80143,17.834999,17.498215,17.793571,15.686128,359525600
"2013-09-09",18.035713,18.139999,17.981428,18.077499,15.936423,340687200
"2013-09-10",18.078571,18.123215,17.482143,17.665714,15.573414,743195600
"2013-09-11",16.678928,16.9175,16.600357,16.70393,14.72554,898696400
"2013-09-12",16.732143,16.978571,16.643213,16.881786,14.882332,404051200
"2013-09-13",16.762142,16.85107,16.59643,16.603571,14.637067,298835600
"2013-09-16",16.464287,16.486071,15.972143,16.075714,14.171728,543706800
"2013-09-17",15.998571,16.418215,15.982143,16.261429,14.335447,399380800
"2013-09-18",16.542143,16.655357,16.452143,16.595715,14.63014,456862000
"2013-09-19",16.810715,16.993929,16.758928,16.867857,14.87005,404541200
"2013-09-20",17.071428,17.09107,16.642857,16.693214,14.716098,699302800
"2013-09-23",17.717857,17.746786,17.235714,17.522858,15.447475,762106800
"2013-09-24",17.674286,17.695356,17.422144,17.467857,15.398989,364344400
"2013-09-25",17.47143,17.487143,17.19393,17.1975,15.160649,316957200
"2013-09-26",17.357143,17.44857,17.282143,17.365,15.308311,237221600
"2013-09-27",17.277857,17.309643,17.168571,17.241072,15.199067,228040400
"2013-09-30",17.044643,17.202143,16.943214,17.026787,15.010156,260156400
"2013-10-01",17.0875,17.469286,17.084999,17.427143,15.363098,353883600
"2013-10-02",17.343929,17.564285,17.276787,17.484285,15.41347,289184000
"2013-10-03",17.518213,17.583929,17.169287,17.264643,15.219837,322753200
"2013-10-04",17.280714,17.307142,17.092857,17.251072,15.207884,258868400
"2013-10-07",17.377144,17.594643,17.333929,17.419643,15.356483,312292400
"2013-10-08",17.497856,17.522858,17.162144,17.17643,15.142076,290917200
"2013-10-09",17.308571,17.42107,17.081429,17.378214,15.31996,301725200
"2013-10-10",17.547144,17.584999,17.394285,17.487143,15.415988,278602800
"2013-10-11",17.3925,17.637142,17.327143,17.600357,15.515799,267738800
"2013-10-14",17.493929,17.770714,17.476786,17.715714,15.617495,261898000
"2013-10-15",17.768213,17.928572,17.697144,17.809999,15.700611,320073600
"2013-10-16",17.885357,17.9475,17.829643,17.896786,15.777114,251101200
"2013-10-17",17.856428,18.027857,17.845715,18.017857,15.883846,253593200
"2013-10-18",18.071072,18.187857,18.061071,18.174643,16.022068,290542000
"2013-10-21",18.2775,18.725,18.268572,18.620001,16.414675,398106800
"2013-10-22",18.800358,18.873215,18.143929,18.566786,16.36776,534063600
"2013-10-23",18.535713,18.77393,18.535713,18.748571,16.528015,313723200
"2013-10-24",18.75,19.016787,18.65893,18.996786,16.74683,384764800
"2013-10-25",18.975714,19.043928,18.753929,18.784286,16.559504,337792000
"2013-10-28",18.894285,18.964287,18.686071,18.924286,16.68292,550440800
"2013-10-29",19.1525,19.258928,18.376429,18.452856,16.267324,635807200
"2013-10-30",18.557501,18.84,18.465,18.746429,16.526129,354163600
"2013-10-31",18.75,18.838928,18.616785,18.667856,16.456856,275696400
"2013-11-01",18.715,18.742857,18.422857,18.5725,16.372799,274890000
"2013-11-04",18.610714,18.815001,18.528929,18.8125,16.584373,244627600
"2013-11-05",18.735001,18.888929,18.678572,18.766071,16.543444,265213200
"2013-11-06",18.719643,18.745001,18.507143,18.604286,16.496574,223375600
"2013-11-07",18.556429,18.685356,18.299286,18.303213,16.229609,262620400
"2013-11-08",18.377857,18.611786,18.306786,18.591429,16.485176,279316800
"2013-11-11",18.571072,18.631071,18.371786,18.5375,16.437355,227452400
"2013-11-12",18.488214,18.71143,18.464287,18.571787,16.467758,204276800
"2013-11-13",18.5,18.651787,18.462856,18.593929,16.487391,197220800
"2013-11-14",18.671785,18.902857,18.638214,18.862858,16.725853,282419200
"2013-11-15",18.806429,18.89607,18.731787,18.749643,16.625467,317920400
"2013-11-18",18.749643,18.828215,18.507143,18.522499,16.424055,244944000
"2013-11-19",18.536785,18.692142,18.498928,18.555357,16.453186,208938800
"2013-11-20",18.543928,18.58643,18.368929,18.392857,16.309101,193916800
"2013-11-21",18.485714,18.614643,18.345358,18.612143,16.503538,262026800
"2013-11-22",18.554285,18.648571,18.518929,18.564285,16.461103,223725600
"2013-11-25",18.607857,18.781071,18.607143,18.705,16.58588,229311600
"2013-11-26",18.718571,19.147858,18.714287,19.049999,16.891794,401382800
"2013-11-27",19.153929,19.5,19.049999,19.498571,17.289545,363448400
"2013-11-29",19.624287,19.940357,19.564644,19.859644,17.609711,318127600
"2013-12-02",19.928572,20.154642,19.672144,19.686787,17.456432,472544800
"2013-12-03",19.939285,20.227858,19.917143,20.225714,17.934311,450968000
"2013-12-04",20.196428,20.328215,20.029285,20.178572,17.892511,377809600
"2013-12-05",20.451786,20.540714,20.22893,20.282143,17.984346,447580000
"2013-12-06",20.206785,20.241072,19.984644,20.000713,17.734798,344352400
"2013-12-09",20.032143,20.342142,20.032143,20.229643,17.937798,320493600
"2013-12-10",20.127857,20.281429,20.042856,20.198214,17.909922,278269600
"2013-12-11",20.25,20.391787,19.98893,20.048571,17.777235,359718800
"2013-12-12",20.076429,20.190714,20.001072,20.019285,17.751268,262290000
"2013-12-13",20.101786,20.102858,19.77393,19.801071,17.557772,332822000
"2013-12-16",19.822144,20.094286,19.821787,19.910713,17.654999,282592800
"2013-12-17",19.850357,19.98,19.763571,19.821072,17.575514,229902400
"2013-12-18",19.632143,19.694643,19.242857,19.670357,17.441868,565863200
"2013-12-19",19.625,19.642857,19.418928,19.445,17.242048,320308800
"2013-12-20",19.479643,19.700357,19.457857,19.607857,17.386452,436413600
"2013-12-23",20.285713,20.382856,20.098572,20.360357,18.053699,501306400
"2013-12-24",20.353214,20.424286,20.215357,20.27393,17.977064,167554800
"2013-12-26",20.289286,20.339287,20.120714,20.139286,17.857676,204008000
"2013-12-27",20.136429,20.157499,19.982143,20.003214,17.737015,225884400
"2013-12-30",19.909286,20.003214,19.725714,19.804285,17.560627,253629600
"2013-12-31",19.791786,20.045713,19.785713,20.036428,17.76647,223084400
"2014-01-02",19.845715,19.893929,19.715,19.754642,17.516607,234684800
"2014-01-03",19.745001,19.775,19.301071,19.320715,17.131842,392467600
"2014-01-06",19.194643,19.52857,19.057142,19.426071,17.225258,412610800
"2014-01-07",19.440001,19.498571,19.21143,19.287144,17.102072,317209200
"2014-01-08",19.243214,19.484285,19.23893,19.409286,17.210377,258529600
"2014-01-09",19.52857,19.530714,19.119642,19.161428,16.990597,279148800
"2014-01-10",19.279642,19.314285,18.968214,19.033571,16.877228,304976000
"2014-01-13",18.925358,19.375,18.924286,19.133215,16.965586,378492800
"2014-01-14",19.222143,19.526072,19.202143,19.513929,17.303167,332561600
"2014-01-15",19.768572,20.007143,19.702143,19.905714,17.650564,391638800
"2014-01-16",19.817858,19.887501,19.702856,19.794643,17.55208,229278000
"2014-01-17",19.695715,19.716785,19.282143,19.309643,17.122023,426739600
"2014-01-21",19.321072,19.645357,19.300714,19.609644,17.388037,328526800
"2014-01-22",19.675358,19.903214,19.564644,19.696787,17.4653,379985200
"2014-01-23",19.640715,19.875,19.4575,19.863571,17.613194,403239200
"2014-01-24",19.785713,19.843571,19.455357,19.502501,17.293032,429354800
"2014-01-27",19.645357,19.814285,19.491072,19.660713,17.433321,554878800
"2014-01-28",18.17,18.392857,17.93107,18.089287,16.039921,1065523200
"2014-01-29",17.998215,18.120358,17.807858,17.883928,15.857826,502810000
"2014-01-30",17.947857,18.089287,17.739286,17.849285,15.827108,678501600
"2014-01-31",17.684999,17.911785,17.626785,17.878571,15.853077,464797200
"2014-02-03",17.950357,18.133215,17.832144,17.911785,15.882528,401464000
"2014-02-04",18.066071,18.195,17.955713,18.17107,16.11244,376681200
"2014-02-05",18.091429,18.402857,18.080357,18.306786,16.232773,328344800
"2014-02-06",18.216429,18.339287,18.13607,18.303928,16.327396,257765200
"2014-02-07",18.620714,18.676071,18.477858,18.559999,16.55582,370280400
"2014-02-10",18.523571,18.999643,18.5,18.8925,16.852409,345559200
"2014-02-11",18.950357,19.205357,18.910713,19.14143,17.074461,282256800
"2014-02-12",19.176786,19.27,19.044287,19.139999,17.073189,308100800
"2014-02-13",19.094999,19.458929,19.078571,19.44393,17.344299,307398000
"2014-02-14",19.373928,19.499287,19.32893,19.428213,17.33028,272924400
"2014-02-18",19.5,19.685356,19.486071,19.499643,17.393995,260251600
"2014-02-19",19.455357,19.531786,19.083929,19.191786,17.119381,313768000
"2014-02-20",19.035357,19.178572,18.892857,18.969643,16.921225,305858000
"2014-02-21",19.028214,19.091785,18.735714,18.758928,16.733267,278784800
"2014-02-24",18.683929,18.925714,18.657858,18.84107,16.806538,288909600
"2014-02-25",18.906429,18.913214,18.607143,18.645,16.631639,231952000
"2014-02-26",18.700357,18.75,18.414286,18.476786,16.48159,276217200
"2014-02-27",18.469286,18.885,18.430357,18.845358,16.810364,301882000
"2014-02-28",18.895714,19.026787,18.647142,18.794287,16.764805,371968800
"2014-03-03",18.693571,18.951786,18.671785,18.848572,16.813229,238781200
"2014-03-04",18.964287,19.022858,18.848928,18.972857,16.924091,259140000
"2014-03-05",18.96143,19.098213,18.897499,19.012857,16.95977,200062800
"2014-03-06",19.028214,19.087143,18.860714,18.955357,16.908482,185488800
"2014-03-07",18.967501,18.999287,18.7875,18.944286,16.898611,220729600
"2014-03-10",18.870001,19.047501,18.869286,18.96143,16.913902,178584000
"2014-03-11",19.123215,19.240713,19.02107,19.14607,17.078604,279224400
"2014-03-12",19.089643,19.191071,19,19.164642,17.095167,199326400
"2014-03-13",19.194286,19.273571,18.898571,18.951786,16.905302,257742800
"2014-03-14",18.885357,18.960358,18.678572,18.73893,16.715431,237199200
"2014-03-17",18.84643,18.9275,18.780357,18.812143,16.780735,199544800
"2014-03-18",18.782143,18.998928,18.757143,18.978571,16.929188,209647200
"2014-03-19",19.009287,19.151428,18.892857,18.973572,16.924732,224756000
"2014-03-20",18.924643,19.02393,18.833929,18.882143,16.84318,208398400
"2014-03-21",18.997499,19.0625,18.797501,19.031071,16.976017,374046400
"2014-03-24",19.229286,19.303572,19.109285,19.256786,17.177366,355700800
"2014-03-25",19.339287,19.491072,19.27107,19.463928,17.362137,282293200
"2014-03-26",19.518572,19.607143,19.245001,19.277857,17.196161,299768000
